"Anatomical Structures, Cell Types and Biomarkers Table for Muscular System",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Katherine S Gustilo; Griffin Weber,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-5574-4272; 0000-0002-2597-881X,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. https://fipat.library.dal.ca/ta2/; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018. ISBN:9780323393225",,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM592.DKWW.943,,,,,,,,,,,,,,,,,,,,,,
Date:,15-Jun-24,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,CT/1,CT/1/LABEL,CT/1/ID,REF/1,REF/1/ID,REF/1/NOTES,REF/2,REF/2/ID,REF/2/NOTES
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,transversospinales muscle,transversospinales muscle,UBERON:0010990,multifidus cervicis muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,transversospinales muscle,transversospinales muscle,UBERON:0010990,multifidus lumborum muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,transversospinales muscle,transversospinales muscle,UBERON:0010990,multifidus thoracis muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,transversospinales muscle,transversospinales muscle,UBERON:0010990,rotatores cervicis muscle,Cervical rotator,FMA:23082,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,transversospinales muscle,transversospinales muscle,UBERON:0010990,rotatores thoracis muscle,Thoracic rotator,FMA:23083,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,transversospinales muscle,transversospinales muscle,UBERON:0010990,semispinalis capitis muscle,Semispinalis capitis,FMA:22830,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,transversospinales muscle,transversospinales muscle,UBERON:0010990,semispinalis cervicis muscle,Semispinalis cervicis,FMA:22829,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,back muscle,muscle of back,UBERON:0002324,transversospinales muscle,transversospinales muscle,UBERON:0010990,semispinalis thoracis muscle,Semispinalis thoracis,FMA:22828,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,pectoral muscle,pectoral muscle,UBERON:0001495,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,pectoral muscle,pectoral muscle,UBERON:0001495,pectoralis major muscle,pectoralis major,UBERON:0002381,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,pectoral muscle,pectoral muscle,UBERON:0001495,pectoralis major muscle,pectoralis major,UBERON:0002381,abdominal part of pectoralis major muscle,Abdominal part of pectoralis major,FMA:34699,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,pectoral muscle,pectoral muscle,UBERON:0001495,pectoralis major muscle,pectoralis major,UBERON:0002381,clavicular head of pectoralis major muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,pectoral muscle,pectoral muscle,UBERON:0001495,pectoralis major muscle,pectoralis major,UBERON:0002381,sternocostal head of pectoralis major muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,pectoral muscle,pectoral muscle,UBERON:0001495,pectoralis minor muscle,pectoralis minor,UBERON:0001100,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,shoulder muscle,muscle of shoulder,UBERON:0001482,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,shoulder muscle,muscle of shoulder,UBERON:0001482,serratus anterior muscle,serratus ventralis,UBERON:0001125,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,shoulder muscle,muscle of shoulder,UBERON:0001482,subclavius muscle,Subclavius,FMA:13410,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,thoracic wall muscle,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,thoracic wall muscle,,,external intercostal muscle,external intercostal muscle,UBERON:0005441,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,thoracic wall muscle,,,innermost intercostal muscle,innermost intercostal muscle,UBERON:0008617,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,thoracic wall muscle,,,internal intercostal muscle,internal intercostal muscle,UBERON:0002403,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,thoracic wall muscle,,,levator costarum muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,thoracic wall muscle,,,levator costarum muscle,,,levatores costarum breves of levator costarum muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,thoracic wall muscle,,,levator costarum muscle,,,levatores costarum longi of levator costarum muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,thoracic wall muscle,,,subcostal muscle,subcostal muscle,UBERON:0008618,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,chest muscle,chest muscle,UBERON:0002426,thoracic wall muscle,,,transversus thoracis muscle,Transversus thoracis,FMA:9760,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,,,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,external ear muscle,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,,,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,external ear muscle,,,auricularis anterior muscle,Auricularis anterior,FMA:46856,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,external ear muscle,,,auricularis posterior muscle,Left auricularis posterior,FMA:48962,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,external ear muscle,,,auricularis superior muscle,Auricularis superior,FMA:46855,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,external ear muscle,,,temporoparietalis muscle,Temporoparietalis,FMA:46753,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,,,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extra-ocular muscle,extra-ocular muscle,UBERON:0001601,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extra-ocular muscle,extra-ocular muscle,UBERON:0001601,inferior oblique extraocular muscle,inferior oblique extraocular muscle,UBERON:0006320,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extra-ocular muscle,extra-ocular muscle,UBERON:0001601,inferior rectus extraocular muscle,inferior rectus extraocular muscle,UBERON:0006322,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extra-ocular muscle,extra-ocular muscle,UBERON:0001601,lateral rectus extra-ocular muscle,lateral rectus extra-ocular muscle,UBERON:0001603,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extra-ocular muscle,extra-ocular muscle,UBERON:0001601,levator palpebrae superioris muscle,Levator palpebrae superioris,FMA:49041,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
